,xs,EHA105,GV3101,best
839,168.76876876876875,2.5494603882652607,2.033812776697205,1.7702149115464898
840,168.96396396396395,2.5486123144212325,2.0333377718464827,1.7698606140373663
841,169.15915915915915,2.5477664789211136,2.032863973781161,1.7695072048514306
842,169.35435435435434,2.5469228729614155,2.0323913779209977,1.7691546806589746
843,169.54954954954954,2.546081487784541,2.0319199797088414,1.7688030381468764
844,169.74474474474474,2.5452423146784846,2.031449774610486,1.7684522740184996
845,169.93993993993993,2.544405344976543,2.0309807581145263,1.768102384993591
846,170.13513513513513,2.543570570057016,2.0305129257322156,1.7677533678081785
847,170.33033033033033,2.5427379813429187,2.030046272997324,1.7674052192144698
848,170.52552552552552,2.5419075703016936,2.0295807954659972,1.7670579359807548
849,170.72072072072072,2.5410793284449236,2.0291164887166184,1.766711514891303
850,170.91591591591592,2.540253247328049,2.0286533483496676,1.7663659527462678
851,171.1111111111111,2.5394293185500847,2.028191369987586,1.766021246361588
852,171.30630630630628,2.5386075337533414,2.027730549274638,1.7656773925688898
853,171.50150150150148,2.5377878846231483,2.0272708818767757,1.7653343882153916
854,171.69669669669668,2.5369703628875766,2.0268123634815054,1.7649922301638077
855,171.89189189189187,2.5361549603171674,2.0263549897977544,1.7646509152922536
856,172.08708708708707,2.5353416687246617,2.0258987565557365,1.7643104404941519
857,172.28228228228227,2.534530479964728,2.0254436595068226,1.7639708026781389
858,172.47747747747746,2.533721385933699,2.0249896944234083,1.763631998767971
859,172.67267267267266,2.5329143785693047,2.024536857098785,1.7632940257024332
860,172.86786786786786,2.532109449850409,2.024085143347013,1.762956880435248
861,173.06306306306305,2.53130659179675,2.0236345490027907,1.7626205599349831
862,173.25825825825825,2.530505796468681,2.02318506992133,1.7622850611849628
863,173.45345345345345,2.529707055966912,2.022736701978229,1.761950381183177
864,173.64864864864865,2.528910362432257,2.0222894410693484,1.7616165169421947
865,173.84384384384384,2.5281157080453776,2.021843283110688,1.7612834654890728
866,174.03903903903904,2.5273230850265356,2.0213982240382613,1.7609512238652696
867,174.23423423423424,2.5265324856353404,2.020954259807975,1.7606197891265596
868,174.4294294294294,2.525743902170504,2.020511386395507,1.7602891583429454
869,174.6246246246246,2.5249573269695933,2.020069599796187,1.759959328598571
870,174.8198198198198,2.524172752408787,2.0196288960248756,1.7596302969916402
871,175.015015015015,2.5233901709026347,2.0191892711158475,1.7593020606343281
872,175.2102102102102,2.522609574903816,2.0187507211226703,1.7589746166527003
873,175.4054054054054,2.521830956902902,2.0183132421180923,1.7586479621866278
874,175.6006006006006,2.521054309428118,2.0178768301939227,1.7583220943897053
875,175.79579579579578,2.520279625045111,2.0174414814609167,1.7579970104291693
876,175.99099099099098,2.5195068963567144,2.0170071920486627,1.7576727074858156
877,176.18618618618618,2.5187361160027173,2.0165739581054685,1.757349182753919
878,176.38138138138137,2.5179672766596353,2.016141775798247,1.7570264334411527
879,176.57657657657657,2.5172003710404836,2.0157106413124057,1.7567044567685097
880,176.77177177177177,2.5164353918945475,2.015280550851734,1.7563832499702217
881,176.96696696696696,2.5156723320071617,2.014851500638295,1.7560628102936815
882,177.16216216216216,2.5149111841994847,2.0144234869123143,1.7557431349993657
883,177.35735735735736,2.5141519413282793,2.0139965059320715,1.7554242213607565
884,177.55255255255253,2.513394596285692,2.0135705539737927,1.7551060666642635
885,177.74774774774772,2.5126391419990353,2.0131456273315425,1.7547886682091494
886,177.94294294294292,2.5118855714305712,2.0127217223171177,1.7544720233074527
887,178.13813813813812,2.5111338775772967,2.012298835259943,1.7541561292839127
888,178.33333333333331,2.5103840534707307,2.011876962506964,1.7538409834758961
889,178.5285285285285,2.509636092176702,2.0114561004225444,1.7535265832333198
890,178.7237237237237,2.508889986795139,2.0110362453883615,1.7532129259185796
891,178.9189189189189,2.5081457304598613,2.010617393803305,1.7529000089064763
892,179.1141141141141,2.5074033163383747,2.0101995420833725,1.7525878295841422
